"ISIN";"StockExchange";"Symbol"
"INE879I01012";"NSE";"DBREALTY"
"INE880J01026";"NSE";"JSWINFRA"
"INE880L01014";"BSE";"540680"
"INE880L01014";"NSE";"KIOCL"
"INE881D01027";"BSE";"532466"
"INE881D01027";"NSE";"OFSS"
"INE882A01013";"BSE";"521018"
"INE882A01013";"NSE";"MARALOVER"
"INE883A01011";"BSE";"500290"
"INE883A01011";"NSE";"MRF"
"INE883F01010";"NSE";"AADHARHFC"
"INE883N01014";"BSE";"539889"
"INE883N01014";"NSE";"PARAGMILK"
"INE884A01027";"BSE";"532156"
"INE884A01027";"NSE";"VAIBHAVGBL"
"INE884B01025";"BSE";"500245"
"INE885A01032";"BSE";"500008"
"INE885A01032";"NSE";"ARE&M"
"INE885E01034";"BSE";"523792"
"INE885E01042";"NSE";"MAZDA"
"INE885F01015";"NSE";"MASKINVEST"
"INE885H01011";"BSE";"539221"
"INE885H01029";"NSE";"SPORTKING"
"INE886A01014";"BSE";"501295"
"INE886A01014";"NSE";"IITL"
"INE886D01026";"NSE";"EFCIL"
"INE886H01027";"BSE";"532800"
"INE887E01022";"BSE";"524774"
"INE887E01022";"NSE";"NGLFINE"
"INE887G01027";"BSE";"532630"
"INE887G01027";"NSE";"GOKEX"
"INE888B01018";"BSE";"523628"
"INE888C01040";"BSE";"506642"
"INE888C01040";"NSE";"SADHNANIQ"
"INE889E01010";"BSE";"531879"
"INE890A01024";"BSE";"522263"
"INE890C01046";"BSE";"519260"
"INE890C01046";"NSE";"SANWARIA"
"INE891B01012";"BSE";"511611"
"INE891B01012";"NSE";"DCMFINSERV"
"INE891D01026";"BSE";"532805"
"INE891D01026";"NSE";"REDINGTON"
"INE893I01013";"BSE";"533156"
"INE893I01013";"NSE";"VASCONEQ"
"INE893J01029";"BSE";"533080"
"INE893J01029";"NSE";"MOLDTKPAC"
"INE894V01022";"NSE";"BELRISE"
"INE895B01021";"BSE";"533552"
"INE895B01021";"NSE";"RUPA"
"INE895W01019";"NSE";"PANACHE"
"INE896L01010";"BSE";"541336"
"INE896L01010";"NSE";"INDOSTAR"
"INE898S01029";"BSE";"539289"
"INE898S01029";"NSE";"AURUM"
"INE899L01022";"BSE";"533644"
"INE900B01029";"BSE";"524109"
"INE900B01029";"NSE";"KABRAEXTRU"
"INE900C01027";"BSE";"520119"
"INE900C01027";"NSE";"ASAL"
"INE900L01010";"NSE";"MBAPL"
"INE901L01018";"BSE";"533573"
"INE901L01018";"NSE";"APLLTD"
"INE902B01017";"BSE";"517273"
"INE902B01017";"NSE";"S&SPOWER"
"INE903D01011";"BSE";"511551"
"INE903D01011";"NSE";"MONARCH"
"INE903U01023";"NSE";"SIGNATURE"
"INE905P01028";"BSE";"537766"
"INE907A01026";"BSE";"500235"
"INE907A01026";"NSE";"KSL"
"INE908D01010";"BSE";"531431"
"INE908D01010";"NSE";"SHAKTIPUMP"
"INE908V01012";"NSE";"LIBAS"
"INE910C01018";"BSE";"507747"
"INE910C01018";"NSE";"TTKHLTCARE"
"INE911B01018";"BSE";"501242"
"INE911B01018";"NSE";"TCIFINANCE"
"INE912H01013";"BSE";"533152"
"INE912H01013";"NSE";"MBLINFRA"
"INE912L01015";"BSE";"533632"
"INE912L01015";"NSE";"ONELIFECAP"
"INE912T01018";"BSE";"539837"
"INE912T01018";"NSE";"RPEL"
"INE913H01037";"BSE";"540153"
"INE913H01037";"NSE";"ENDURANCE"
"INE914E01040";"BSE";"531082"
"INE914E01040";"NSE";"ALANKIT"
"INE914M01019";"BSE";"540975"
"INE914M01019";"NSE";"ASTERDM"
"INE915B01019";"BSE";"532305"
"INE915B01019";"NSE";"INDSWFTLAB"
"INE916G01016";"BSE";"532764"
"INE916G01016";"NSE";"GEECEE"
"INE916U01025";"BSE";"540203"
"INE916U01025";"NSE";"SFL"
"INE916Y01027";"NSE";"AFIL"
"INE917H01012";"BSE";"532842"
"INE917H01012";"NSE";"SRHHYPOLTD"
"INE917I01010";"BSE";"532977"
"INE917I01010";"NSE";"BAJAJ-AUTO"
"INE917M01012";"BSE";"540047"
"INE917M01012";"NSE";"DBL"
"INE918I01026";"NSE";"BAJAJFINSV"
"INE918N01018";"BSE";"539331"
"INE918N01018";"NSE";"VETO"
"INE918Z01012";"NSE";"KAYNES"
"INE919H01018";"BSE";"533047"
"INE919H01018";"NSE";"IMFA"
"INE919I01024";"BSE";"540366"
"INE919I01024";"NSE";"RADIOCITY"
"INE920A01037";"NSE";"DOLPHIN"
"INE921B01025";"BSE";"530393"
"INE921B01025";"NSE";"DBSTOCKBRO"
"INE922A01025";"BSE";"500052"
"INE922A01025";"NSE";"BEPL"
"INE922B01023";"BSE";"531349"
"INE922B01023";"NSE";"PANACEABIO"
"INE922K01024";"NSE";"INDIASHLTR"
"INE923A01015";"BSE";"521194"
"INE923A01015";"NSE";"SILINV"
"INE924D01017";"BSE";"530023"
"INE924D01017";"NSE";"THEINVEST"
"INE924H01018";"BSE";"532869"
"INE924H01018";"NSE";"TARMAT"
"INE925C01016";"BSE";"515093"
"INE925C01016";"NSE";"MADHAV"
"INE925R01014";"NSE";"CMSINFO"
"INE925Y01036";"NSE";"GODHA"
"INE926K01017";"BSE";"533227"
"INE926K01017";"NSE";"AHLEAST"
"INE926X01010";"BSE";"541019"
"INE926X01010";"NSE";"HGINFRA"
"INE927A01040";"BSE";"502448"
"INE927A01040";"NSE";"ROLLT"
"INE927C01020";"BSE";"517214"
"INE927C01020";"NSE";"DIGISPICE"
"INE927D01051";"NSE";"JBMA"
"INE930H01031";"NSE";"KPRMILL"
"INE930P01018";"BSE";"543275"
"INE930P01018";"NSE";"ANURAS"
"INE931S01010";"BSE";"539254"
"INE931S01010";"NSE";"ADANIENSOL"
"INE932A01024";"BSE";"513228"
"INE932A01024";"NSE";"PENIND"
"INE932C01012";"BSE";"500418"
"INE932C01012";"NSE";"TOKYOPLAST"
"INE932X01018";"BSE";"540725"
"INE932X01026";"NSE";"SHAREINDIA"
"INE933A01014";"BSE";"500259"
"INE933A01014";"NSE";"LYKALABS"
"INE933B01012";"BSE";"532408"
"INE933B01012";"NSE";"MEGASOFT"
"INE933K01021";"BSE";"533229"
"INE933K01021";"NSE";"BAJAJCON"
"INE933S01016";"BSE";"542726"
"INE933S01016";"NSE";"INDIAMART"
"INE933X01016";"NSE";"SHANTI"
"INE934B01028";"BSE";"526235"
"INE934S01014";"BSE";"540124"
"INE934S01014";"NSE";"GNA"
"INE935A01035";"BSE";"532296"
"INE935A01035";"NSE";"GLENMARK"
"INE935B01025";"BSE";"532407"
"INE935B01025";"NSE";"MOSCHIP"
"INE935N01020";"BSE";"540699"
"INE935N01020";"NSE";"DIXON"
"INE935Q01015";"BSE";"540798"
"INE936B01015";"BSE";"524654"
"INE936B01015";"NSE";"NATCAPSUQ"
"INE937A01023";"BSE";"500402"
"INE937A01023";"NSE";"SPMLINFRA"
"INE937C01029";"BSE";"530377"
"INE937C01029";"NSE";"NILAINFRA"
"INE938A01021";"BSE";"532019"
"INE938A01021";"NSE";"LCCINFOTEC"
"INE939A01011";"BSE";"532531"
"INE939A01011";"NSE";"STAR"
"INE939X01013";"NSE";"MANBA"
"INE940H01014";"BSE";"532808"
"INE940H01022";"NSE";"PGIL"
"INE942C01045";"NSE";"GUJTHEM"
"INE942G01012";"BSE";"532654"
"INE942G01012";"NSE";"MCLEODRUSS"
"INE943D01017";"BSE";"532440"
"INE943D01017";"NSE";"MPSLTD"
"INE943P01029";"NSE";"AGARWALEYE"
"INE944F01028";"BSE";"532497"
"INE944F01028";"NSE";"RADICO"
"INE945H01013";"BSE";"532867"
"INE945H01013";"NSE";"V2RETAIL"
"INE946H01037";"BSE";"511726"
"INE946H01037";"NSE";"VIPULLTD"
"INE947A01014";"BSE";"500404"
"INE947A01014";"NSE";"SUNFLAG"
"INE947I01017";"BSE";"532998"
"INE947I01017";"NSE";"LOTUSEYE"
"INE947J01015";"BSE";"533137"
"INE947J01015";"NSE";"DEN"
"INE947Q01028";"BSE";"540222"
"INE947Q01028";"NSE";"LAURUSLABS"
"INE948A01012";"BSE";"517562"
"INE948A01012";"NSE";"TRIGYN"
"INE949H01023";"BSE";"533169"
"INE949H01023";"NSE";"MANINFRA"
"INE949L01017";"BSE";"540611"
"INE949L01017";"NSE";"AUBANK"
"INE949P01018";"BSE";"538961"
"INE949P01018";"NSE";"GENUSPAPER"
"INE950I01011";"BSE";"533151"
"INE950I01011";"NSE";"DBCORP"
"INE950M01013";"BSE";"538836"
"INE950M01013";"NSE";"MONTECARLO"
"INE951D01028";"BSE";"531795"
"INE951D01028";"NSE";"ATULAUTO"
"INE951I01027";"BSE";"532953"
"INE951I01027";"NSE";"VGUARD"
"INE952A01022";"BSE";"515145"
"INE952A01022";"NSE";"HINDNATGLS"
"INE952H01027";"BSE";"532826"
"INE952H01027";"NSE";"RAJTV"
"INE953L01027";"NSE";"JSFB"
"INE953O01021";"NSE";"SANSERA"
"INE953R01016";"NSE";"PNGJL"
"INE954E01012";"BSE";"531453"
"INE954E01012";"NSE";"MOHITIND"
"INE955D01029";"BSE";"530343"
"INE955D01029";"NSE";"GENUSPOWER"
"INE955I01044";"NSE";"SEJALLTD"
"INE955V01021";"BSE";"542484"
"INE955V01021";"NSE";"ARVINDFASN"
"INE956G01038";"BSE";"533269"
"INE956G01038";"NSE";"WABAG"
"INE959A01019";"BSE";"530117"
"INE959A01019";"NSE";"PRIVISCL"
"INE959C01023";"BSE";"500078"
"INE959C01023";"NSE";"OAL"
"INE961D01019";"BSE";"522014"
"INE961D01019";"NSE";"UNIDT"
"INE961O01016";"NSE";"RAINBOW"
"INE962C01027";"BSE";"590022"
"INE962C01035";"NSE";"EASTSILK"
"INE962Y01021";"BSE";"541956"
"INE962Y01021";"NSE";"IRCON"
"INE963C01033";"BSE";"530079"
"INE963C01033";"NSE";"FAZE3Q"
"INE964H01014";"BSE";"532945"
"INE964H01014";"NSE";"SEPC"
"INE964W01021";"NSE";"MKPL"
"INE965B01022";"NSE";"HYBRIDFIN"
"INE965H01011";"BSE";"532795"
"INE965H01011";"NSE";"SITINET"
"INE966A01022";"BSE";"505526"
"INE966A01022";"NSE";"DOLATALGO"
"INE966H01019";"BSE";"532794"
"INE966H01019";"NSE";"ZEEMEDIA"
"INE967C01018";"BSE";"526668"
"INE967C01018";"NSE";"KAMATHOTEL"
"INE967H01025";"NSE";"KIMS"
"INE968D01022";"BSE";"506074"
"INE970D01010";"BSE";"514036"
"INE970D01010";"NSE";"LOYALTEX"
"INE970N01027";"NSE";"SPCENET"
"INE970X01018";"BSE";"541233"
"INE970X01018";"NSE";"LEMONTREE"
"INE972X01022";"NSE";"VAISHALI"
"INE973A01010";"BSE";"500151"
"INE973A01010";"NSE";"GOLDENTOBC"
"INE974B01016";"BSE";"526817"
"INE974B01016";"NSE";"CHEVIOT"
"INE974C01022";"BSE";"531337"
"INE974X01010";"BSE";"540762"
"INE974X01010";"NSE";"TIINDIA"
"INE974Z01015";"NSE";"PRITI"
"INE975G01012";"BSE";"533177"
"INE975G01012";"NSE";"IL&FSTRANS"
"INE976A01021";"BSE";"500444"
"INE976A01021";"NSE";"WSTCSTPAPR"
"INE976E01023";"BSE";"507552"
"INE976E01023";"NSE";"FOODSIN"
"INE976G01028";"BSE";"540065"
"INE976G01028";"NSE";"RBLBANK"
"INE976R01025";"NSE";"AGIIL"
"INE976T01013";"NSE";"SAGARDEEP"
"INE977Y01011";"NSE";"BCONCEPTS"
"INE978A01027";"BSE";"519552"
"INE978A01027";"NSE";"HERITGFOOD"
"INE978G01016";"BSE";"532651"
"INE978G01016";"NSE";"SPLIL"
"INE979A01025";"NSE";"SAREGAMA"
"INE979R01011";"BSE";"539252"
"INE979R01011";"NSE";"SHYAMCENT"
"INE980A01023";"BSE";"509077"
"INE980O01024";"NSE";"JYOTICNC"
"INE980Y01015";"NSE";"SOUTHWEST"
"INE981B01011";"BSE";"517330"
"INE982B01019";"BSE";"519183"
"INE982B01027";"NSE";"ADFFOODS"
"INE982F01036";"BSE";"533162"
"INE982F01036";"NSE";"HATHWAY"
"INE982J01020";"NSE";"PAYTM"
"INE982V01025";"NSE";"JETFREIGHT"
"INE985A01022";"BSE";"523023"
"INE985A01022";"NSE";"SINCLAIR"
"INE985S01024";"BSE";"539658"
"INE985S01024";"NSE";"TEAMLEASE"
"INE985W01018";"NSE";"CREATIVE"
"INE987B01026";"BSE";"524816"
"INE987B01026";"NSE";"NATCOPHARM"
"INE988C01014";"BSE";"507442"
"INE988K01017";"BSE";"539844"
"INE988S01028";"NSE";"PARKHOTELS"
"INE989A01024";"BSE";"530073"
"INE989A01032";"NSE";"SANGHVIMOV"
"INE989C01038";"NSE";"DIACABS"
"INE991I01015";"NSE";"ASPINWALL"
"INE992I01013";"BSE";"512381"
"INE992I01013";"NSE";"STARTECK"
"INE993A01026";"BSE";"513269"
"INE993A01026";"NSE";"MANINDS"
"INE995D01025";"BSE";"530871"
"INE995D01025";"NSE";"CHEMBOND"
"INE995S01015";"NSE";"NIVABUPA"
"INE997Y01027";"NSE";"MITTAL"
"INE998H01012";"BSE";"532817"
"INE998H01012";"NSE";"ORIENTALTL"
"INE998I01010";"BSE";"533088"
"INE998I01010";"NSE";"MHRIL"
"INE999A01015";"BSE";"500249"
"INE999A01023";"NSE";"KSB"
"INE999B01013";"BSE";"526521"
"INE999B01013";"NSE";"SANGHIIND"
"INE999K01014";"BSE";"533263"
"INE999K01014";"NSE";"GREENPOWER"
